"bug_fixing";"filename";"filepath";"bug_introducing"
"a230c861734f8a33b4300618bdc0d7391647936a";"ByteConverterTest.java";"mod\jodd\test\jodd\typeconverter\ByteConverterTest.java";"{'5571e4edc39ef23ccf148970dd3920f32ec373c5'}"
"a230c861734f8a33b4300618bdc0d7391647936a";"ClassArrayConverterTest.java";"mod\jodd\test\jodd\typeconverter\ClassArrayConverterTest.java";"{'5571e4edc39ef23ccf148970dd3920f32ec373c5'}"
"a230c861734f8a33b4300618bdc0d7391647936a";"DoubleArrayConverterTest.java";"mod\jodd\test\jodd\typeconverter\DoubleArrayConverterTest.java";"{'5571e4edc39ef23ccf148970dd3920f32ec373c5'}"
"a230c861734f8a33b4300618bdc0d7391647936a";"FloatArrayConverterTest.java";"mod\jodd\test\jodd\typeconverter\FloatArrayConverterTest.java";"{'c3a82f06a2e6c9ef0e95bafdc723b6fd140ddaf7'}"
"a230c861734f8a33b4300618bdc0d7391647936a";"IntegerArrayConverterTest.java";"mod\jodd\test\jodd\typeconverter\IntegerArrayConverterTest.java";"{'c3a82f06a2e6c9ef0e95bafdc723b6fd140ddaf7'}"
"a230c861734f8a33b4300618bdc0d7391647936a";"MutableIntegerConverterTest.java";"mod\jodd\test\jodd\typeconverter\MutableIntegerConverterTest.java";"{'9099fd5d697cd1fcd2aaea64fe7846a99f853235'}"
"a230c861734f8a33b4300618bdc0d7391647936a";"StringConverterTest.java";"mod\jodd\test\jodd\typeconverter\StringConverterTest.java";"{'5182006c1fd345cb34b8714ccc3f43d6ca1fc6f7'}"
"749302a86b9d522f5df8805b9d88cf2e2c9ab913";"RawResult.java";"mod\jodd-wot\src\jodd\madvoc\result\RawResult.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"749302a86b9d522f5df8805b9d88cf2e2c9ab913";"RawResultData.java";"mod\jodd-wot\src\jodd\madvoc\result\RawResultData.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"5343cfe7e1f63a0516dbcfefe2282a8042f4d406";"ProxettaClassBuilder.java";"mod\jodd-wot\src\jodd\proxetta\asm\ProxettaClassBuilder.java";"{'882605cd1b561b7d2eae00d9161fccd490dff964', '7a92674ab78530c505d344b41b01becfef01f8cd'}"
"5343cfe7e1f63a0516dbcfefe2282a8042f4d406";"WorkData.java";"mod\jodd-wot\src\jodd\proxetta\asm\WorkData.java";"{'882605cd1b561b7d2eae00d9161fccd490dff964'}"
"54f11d7eeab967d6c5d7b4e1c964a46727452f66";"AuthInterceptor.java";"mod\jodd-joy\src\jodd\joy\auth\AuthInterceptor.java";"{'c64e116a991bf0e90489b4631ae2f4c193e0bfdb'}"
"169868aab39551f0a60e21bbdc6c87e3a454a0a5";"Props.java";"mod\jodd\src\jodd\props\Props.java";"{'8710b6f0294e1f67a070a90280898425b3dacd5e'}"
"169868aab39551f0a60e21bbdc6c87e3a454a0a5";"PropsTest.java";"mod\jodd\test\jodd\props\PropsTest.java";"{'9e776ba41f5cc6f93df879f108b1ff3ceddfd1ce'}"
"67e5213195f7f5b0aba9189eacb1f22ba52caff3";"Props.java";"mod\jodd\src\jodd\props\Props.java";"{'416f0695279ba21950b16ed421314f96eba8e30a'}"
"225576a76503ba908c13aa69989bd0fa8b3cae15";"Props.java";"mod\jodd\src\jodd\props\Props.java";"{'67e5213195f7f5b0aba9189eacb1f22ba52caff3', '8710b6f0294e1f67a070a90280898425b3dacd5e', '9e776ba41f5cc6f93df879f108b1ff3ceddfd1ce'}"
"225576a76503ba908c13aa69989bd0fa8b3cae15";"PropsParser.java";"mod\jodd\src\jodd\props\PropsParser.java";"{'8710b6f0294e1f67a070a90280898425b3dacd5e'}"
"f3b4e7359b3d3d5984458b3cd5054c7ed5435677";"ServletUtil.java";"mod\jodd\src\jodd\servlet\ServletUtil.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"ceeee0821e4cd8e418b256078a41a53eaf2301c8";"BooAction.java";"mod\jodd-wot\test\jodd\madvoc\test\BooAction.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"ff1f60a6caf773481277357b1c4067e8e20fdab1";"MadvocConfig.java";"mod\jodd-wot\src\jodd\madvoc\component\MadvocConfig.java";"{'71f169f359f79197a08e268613eb491fdf6cbb62'}"
"498a1192ad7c84d882cd7ba9a4ec949de84e3efd";"DefaultAppCore.java";"mod\jodd-joy\src\jodd\joy\core\DefaultAppCore.java";"{'d3c4ecb2096d85405738bdbd68bbe4240e0a534c'}"
"734162b501916d741bcfd03b7184c99cb38211f2";"JtxTransaction.java";"mod\jodd-wot\src\jodd\jtx\JtxTransaction.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"734162b501916d741bcfd03b7184c99cb38211f2";"DbHsqldbTestCase.java";"mod\jodd-wot\test\jodd\db\DbHsqldbTestCase.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"734162b501916d741bcfd03b7184c99cb38211f2";"DbTransactionTest.java";"mod\jodd-wot\test\jodd\db\DbTransactionTest.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"4aa313fe4395bb5753d58bf21baa2a915c026362";"JtxResourceManager.java";"mod\jodd-wot\src\jodd\jtx\JtxResourceManager.java";"{'517a3f352e497a30f804adfd61008e278cad12e6'}"
"4aa313fe4395bb5753d58bf21baa2a915c026362";"JtxTransaction.java";"mod\jodd-wot\src\jodd\jtx\JtxTransaction.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e', '5f0b69a344e18368bcfbf9b396686c38c6093ba4'}"
"4aa313fe4395bb5753d58bf21baa2a915c026362";"JtxTransactionManager.java";"mod\jodd-wot\src\jodd\jtx\JtxTransactionManager.java";"{'5f0b69a344e18368bcfbf9b396686c38c6093ba4'}"
"4aa313fe4395bb5753d58bf21baa2a915c026362";"JtxTransactionMode.java";"mod\jodd-wot\src\jodd\jtx\JtxTransactionMode.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"4aa313fe4395bb5753d58bf21baa2a915c026362";"DbJtxResourceManager.java";"mod\jodd-wot\src\jodd\jtx\db\DbJtxResourceManager.java";"{'0d0121de5ef51f555f33050bede4c399e9a8cd14'}"
"4aa313fe4395bb5753d58bf21baa2a915c026362";"DbJtxTransaction.java";"mod\jodd-wot\src\jodd\jtx\db\DbJtxTransaction.java";"{'0d0121de5ef51f555f33050bede4c399e9a8cd14'}"
"4aa313fe4395bb5753d58bf21baa2a915c026362";"DbJtxTransactionManager.java";"mod\jodd-wot\src\jodd\jtx\db\DbJtxTransactionManager.java";"{'0d0121de5ef51f555f33050bede4c399e9a8cd14'}"
"4aa313fe4395bb5753d58bf21baa2a915c026362";"LeanTransactionWorker.java";"mod\jodd-wot\src\jodd\jtx\worker\LeanTransactionWorker.java";"{'230c584ca482256d17c222234fddcc2bf261a3c8', 'e3a20aa092015cefffccce0478da6ebf1e09a2b8'}"
"4aa313fe4395bb5753d58bf21baa2a915c026362";"DbJtxTransactionManagerTest.java";"mod\jodd-wot\test\jodd\db\DbJtxTransactionManagerTest.java";"{'3081dc8d83bd3df027ba0df1428da842a2257970'}"
"4aa313fe4395bb5753d58bf21baa2a915c026362";"DbTransactionTest.java";"mod\jodd-wot\test\jodd\db\DbTransactionTest.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"765bc6ba2485fdceab8ff052f0a3490e672f8888";"ServletUtil.java";"mod\jodd\src\jodd\servlet\ServletUtil.java";"{'56ebbdc6645eb1d4d01830e47865b0eb5ba649a0'}"
"9b863fd3e8f62f01e03342368a78bc51127a8381";"build.xml";"build.xml";"{'bf8688d6a15712fb78774b18de7580a7499b345e'}"
"9b863fd3e8f62f01e03342368a78bc51127a8381";"InterceptorsManager.java";"mod\jodd-wot\src\jodd\madvoc\component\InterceptorsManager.java";"{'acb7499c3e72a45de50f2d0021e4f3f8265e48e9', 'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"9b863fd3e8f62f01e03342368a78bc51127a8381";"InterceptorManagerTest.java";"mod\jodd-wot\test\jodd\madvoc\component\InterceptorManagerTest.java";"{'acb7499c3e72a45de50f2d0021e4f3f8265e48e9'}"
"d55226825ec282bca7a7aa831755eedb31c728cf";"plugin.xml";"mod\idea-props\META-INF\plugin.xml";"{'da15383b81364279e54b88b633922806973c4753'}"
"d55226825ec282bca7a7aa831755eedb31c728cf";"PropsFoldingBuilder.java";"mod\idea-props\src\jodd\idea\props\folding\PropsFoldingBuilder.java";"{'da15383b81364279e54b88b633922806973c4753'}"
"d55226825ec282bca7a7aa831755eedb31c728cf";"_PropsLexer.java";"mod\idea-props\src\jodd\idea\props\lexer\_PropsLexer.java";"{'c35bdd36d05715fe39c9a4f8a9e39167a9009204', 'b9be67e8192f7b35a663919a0ac91fc7200f3205'}"
"d55226825ec282bca7a7aa831755eedb31c728cf";"props.flex";"mod\idea-props\src\jodd\idea\props\lexer\props.flex";"{'b9be67e8192f7b35a663919a0ac91fc7200f3205'}"
"dd42d65bd967e2ca1eb83b1d1ac1e581509cd48b";"FindClass.java";"mod\jodd\src\jodd\io\findfile\FindClass.java";"{'dd8750b42dfa47c48f1771bf11fc6d183f98a631', 'c9b6fe4841d7ffaa3829579badfcca6287198fa2'}"
"dd42d65bd967e2ca1eb83b1d1ac1e581509cd48b";"RegExpFindFile.java";"mod\jodd\src\jodd\io\findfile\RegExpFindFile.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"dd42d65bd967e2ca1eb83b1d1ac1e581509cd48b";"WildcardFindFile.java";"mod\jodd\src\jodd\io\findfile\WildcardFindFile.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"dd42d65bd967e2ca1eb83b1d1ac1e581509cd48b";"WildcardFindPath.java";"mod\jodd\src\jodd\io\findfile\WildcardFindPath.java";"{'90ec47c66d48a0247ad06ca6b2a56f9c5e634893'}"
"7119d7993fb5e35439eb76cc446fd97d5c62e066";"BooleanArrayConverter.java";"mod\jodd\src\jodd\typeconverter\impl\BooleanArrayConverter.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"7119d7993fb5e35439eb76cc446fd97d5c62e066";"ByteArrayConverter.java";"mod\jodd\src\jodd\typeconverter\impl\ByteArrayConverter.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"7119d7993fb5e35439eb76cc446fd97d5c62e066";"ByteConverter.java";"mod\jodd\src\jodd\typeconverter\impl\ByteConverter.java";"{'a230c861734f8a33b4300618bdc0d7391647936a'}"
"5bb36a6f7e6e9ac113093fa5bcdeb3153edd3c1b";"DoubleArrayConverter.java";"mod\jodd\src\jodd\typeconverter\impl\DoubleArrayConverter.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"5bb36a6f7e6e9ac113093fa5bcdeb3153edd3c1b";"DoubleConverter.java";"mod\jodd\src\jodd\typeconverter\impl\DoubleConverter.java";"{'a230c861734f8a33b4300618bdc0d7391647936a'}"
"5bb36a6f7e6e9ac113093fa5bcdeb3153edd3c1b";"FloatArrayConverter.java";"mod\jodd\src\jodd\typeconverter\impl\FloatArrayConverter.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"5bb36a6f7e6e9ac113093fa5bcdeb3153edd3c1b";"FloatConverter.java";"mod\jodd\src\jodd\typeconverter\impl\FloatConverter.java";"{'a230c861734f8a33b4300618bdc0d7391647936a'}"
"7bf8afe6555eafbf1b64c40590b057d890d2de26";"MethodFinder.java";"mod\jodd-wot\src\jodd\paramo\MethodFinder.java";"{'e4365ddd5fd0070c4ed52943b5a45b800c940ed2', 'fbcd24d19f159f9b01443f7c94ab4e39eeac65dd'}"
"7bf8afe6555eafbf1b64c40590b057d890d2de26";"ParamExtractor.java";"mod\jodd-wot\src\jodd\paramo\ParamExtractor.java";"{'e4365ddd5fd0070c4ed52943b5a45b800c940ed2'}"
"7bf8afe6555eafbf1b64c40590b057d890d2de26";"Paramo.java";"mod\jodd-wot\src\jodd\paramo\Paramo.java";"{'e4365ddd5fd0070c4ed52943b5a45b800c940ed2', 'fbcd24d19f159f9b01443f7c94ab4e39eeac65dd'}"
"7bf8afe6555eafbf1b64c40590b057d890d2de26";"ParamoTest.java";"mod\jodd-wot\test\jodd\paramo\ParamoTest.java";"{'3d91f2d9980856bcc16db2e17d6af978da3f05aa', 'e4365ddd5fd0070c4ed52943b5a45b800c940ed2'}"
"cbfc06ad932f5200d0866a7ccbd2f31da0083147";"StringUtil.java";"mod\jodd\src\jodd\util\StringUtil.java";"{'88f3fdd7edae5bab866761b159c47e39b8545c4c'}"
"c19600c0949e2ea53401278c877256b75c4743c3";"MultipartRequest.java";"mod\jodd\src\jodd\servlet\upload\MultipartRequest.java";"{'a6cf109c3f85ca4ccd4760a42f720db6e3ffbd89'}"
"afe7e9e88843849e8bd9aa2df7404eb32e1f4b45";"CalendarConverter.java";"mod\jodd\src\jodd\datetime\converter\CalendarConverter.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"afe7e9e88843849e8bd9aa2df7404eb32e1f4b45";"GregorianCalendarConverter.java";"mod\jodd\src\jodd\datetime\converter\GregorianCalendarConverter.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"ef2e142feee5d91fd7bf1d805dadfa5c1eb4b8ca";"AbstractCacheMap.java";"mod\jodd\src\jodd\cache\AbstractCacheMap.java";"{'a6a3ec4f097a71cb1edd2bf83788a5a68541771b', 'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"ef2e142feee5d91fd7bf1d805dadfa5c1eb4b8ca";"FIFOCache.java";"mod\jodd\src\jodd\cache\FIFOCache.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"ef2e142feee5d91fd7bf1d805dadfa5c1eb4b8ca";"LFUCache.java";"mod\jodd\src\jodd\cache\LFUCache.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"ef2e142feee5d91fd7bf1d805dadfa5c1eb4b8ca";"LRUCache.java";"mod\jodd\src\jodd\cache\LRUCache.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"ef2e142feee5d91fd7bf1d805dadfa5c1eb4b8ca";"TimedCache.java";"mod\jodd\src\jodd\cache\TimedCache.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"96affac2bb805e26d9f44d62a4db734cf54ade3e";"AuthInterceptor.java";"mod\jodd-joy\src\jodd\joy\auth\AuthInterceptor.java";"{'766aba45ea8946fd8096479f2b023732bf7e85b1'}"
"96affac2bb805e26d9f44d62a4db734cf54ade3e";"DispatcherUtil.java";"mod\jodd\src\jodd\servlet\DispatcherUtil.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"fc3259f4c6bfcb91b6f7f5f08a77fbf80ac02e7a";"JDateTimeTest.java";"mod\jodd\test\jodd\datetime\JDateTimeTest.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"16da8d1fb68c0c5ac0e60f4b0c0ceccb000b11f2";"JtxTransaction.java";"mod\jodd-wot\src\jodd\jtx\JtxTransaction.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"1ac3d5b69040399909f0d36665cc3b38eb451abc";"SendMailSession.java";"mod\jodd\src\jodd\mail\SendMailSession.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"74df47276bc6bf0b658fd36e1fe80e3ddfcc2ba3";"JDateTimeSqlType.java";"mod\jodd-wot\src\jodd\db\type\JDateTimeSqlType.java";"{'e2c4a832e6823045dcd8ee4ad4d051caad0c4a21', 'aeab3d57103793b4f535cbad158f8826eb5207f6'}"
"32ed7c5165ffe26912d664b232d6c676ce7e98c9";"Email.java";"mod\jodd\src\jodd\mail\Email.java";"{'801c0b041dfd5396cac111780bfde8b6cfd2a096'}"
"32ed7c5165ffe26912d664b232d6c676ce7e98c9";"ByteArrayAttachment.java";"mod\jodd\src\jodd\mail\att\ByteArrayAttachment.java";"{'d8e5a908ac0ea82eaf8d67d59c26bbcd399b57cc'}"
"32ed7c5165ffe26912d664b232d6c676ce7e98c9";"InputStreamAttachment.java";"mod\jodd\src\jodd\mail\att\InputStreamAttachment.java";"{'aee57accef60f11d4d6f23661f1a56c7b32690ae', 'd4d391832b03695d887db90deea6dc30556ecadf', 'd8e5a908ac0ea82eaf8d67d59c26bbcd399b57cc'}"
"32ed7c5165ffe26912d664b232d6c676ce7e98c9";"StreamDataSource.java";"mod\jodd\src\jodd\mail\att\StreamDataSource.java";"{'d8e5a908ac0ea82eaf8d67d59c26bbcd399b57cc'}"
"32ed7c5165ffe26912d664b232d6c676ce7e98c9";"StringAttachment.java";"mod\jodd\src\jodd\mail\att\StringAttachment.java";"{'d4d391832b03695d887db90deea6dc30556ecadf', 'd8e5a908ac0ea82eaf8d67d59c26bbcd399b57cc', '801c0b041dfd5396cac111780bfde8b6cfd2a096'}"
"32ed7c5165ffe26912d664b232d6c676ce7e98c9";"SendMail.java";"mod\samples\src\examples\email\SendMail.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"9acc04b247deaa85e6f23713efa80c506a1db8db";"FileUtil.java";"mod\jodd\src\jodd\io\FileUtil.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"95cb6f7ee2528ff11431cd0e86097f7456291faf";"WireTest.java";"mod\jodd-wot\test\jodd\petite\WireTest.java";"{'c9b6fe4841d7ffaa3829579badfcca6287198fa2'}"
"f585a636decaa2b5e0d2d8c9624b9ec21acb1100";"ReflectUtil.java";"mod\jodd\src\jodd\util\ReflectUtil.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f585a636decaa2b5e0d2d8c9624b9ec21acb1100";"ReflectUtilTest.java";"mod\jodd\test\jodd\util\ReflectUtilTest.java";"{'6414284f29443927179ddff2d9457a6c3d8b8489'}"
"150cf0a9e849b028b4f91f1a9d5919e4ee197a87";"ClassLoaderUtilTest.java";"mod\jodd\test\jodd\util\ClassLoaderUtilTest.java";"{'126f663d32e1379bc1a3e1b4103b267c728bfa09'}"
"aba60f39a00de24a0a02918f79863d7bf0edfe38";"JtxTests.java";"mod\jodd-wot\test\jodd\jtx\JtxTests.java";"{'a56b31b56f571a0c6b5ed003fe7d64145cc63ab2'}"
"2d1af51711dc49f1b5086a22917927954656ad77";"FileLRUCache.java";"mod\jodd\src\jodd\cache\FileLRUCache.java";"{'5d6a53da34fc48ec971204bf8242ef51f13328c3'}"
"94eac54539d21caa1b7e0d7bec585a0246d22eea";"FileLRUCache.java";"mod\jodd\src\jodd\cache\FileLRUCache.java";"{'5d6a53da34fc48ec971204bf8242ef51f13328c3'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"DbQuery.java";"mod\jodd-wot\src\jodd\db\DbQuery.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"DbSession.java";"mod\jodd-wot\src\jodd\db\DbSession.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"CoreConnectionPool.java";"mod\jodd-wot\src\jodd\db\pool\CoreConnectionPool.java";"{'3081dc8d83bd3df027ba0df1428da842a2257970', 'b97dccb838efcf212ec5d155f4168fe561411002'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"JtxTransactionMode.java";"mod\jodd-wot\src\jodd\jtx\JtxTransactionMode.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"ActionRequest.java";"mod\jodd-wot\src\jodd\madvoc\ActionRequest.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e', '26b30ef6feaeddc9c790fe34adce9d5bad563188'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"MadvocConfig.java";"mod\jodd-wot\src\jodd\madvoc\component\MadvocConfig.java";"{'47a1f64a7331f6cc90eb2db5dcb3b7be1db564bd'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"SessionScope.java";"mod\jodd-wot\src\jodd\petite\scope\SessionScope.java";"{'8ebf39258fa00e2186659527a761ad88e699a8af', 'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"Vtor.java";"mod\jodd-wot\src\jodd\vtor\Vtor.java";"{'30155826de4600a2f74f8b91b9facd6e026e7c31'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"ScopeTest.java";"mod\jodd-wot\test\jodd\petite\ScopeTest.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"ExceptionUtil.java";"mod\jodd\src\jodd\exception\ExceptionUtil.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"Methods.java";"mod\jodd\src\jodd\introspector\Methods.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e', '6f3c91416e930c718d71a3040b34c13c90b586b4'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"HttpSessionListenerBroadcaster.java";"mod\jodd\src\jodd\servlet\HttpSessionListenerBroadcaster.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"StringConverter.java";"mod\jodd\src\jodd\typeconverter\impl\StringConverter.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"ConcurrentUtil.java";"mod\jodd\src\jodd\util\ConcurrentUtil.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"ReflectUtil.java";"mod\jodd\src\jodd\util\ReflectUtil.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"StringUtil.java";"mod\jodd\src\jodd\util\StringUtil.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"Uuid24Generator.java";"mod\jodd\src\jodd\util\idgen\Uuid24Generator.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"f11431757878e2c9d269ac25c2ef0d0b28284b5d";"Uuid32Generator.java";"mod\jodd\src\jodd\util\idgen\Uuid32Generator.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"8d440d7052923674572688069b0b438b726a9d63";"ByteArrayOutputStreamWrapper.java";"mod\jodd\src\jodd\servlet\filter\ByteArrayOutputStreamWrapper.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"9906cb8a1f632d0f1f97d8968e76f3f86e4f22ac";"LagartoServletFilter.java";"mod\jodd-wot\src\jodd\lagarto\filter\LagartoServletFilter.java";"{'56225150a1f6af1a197a5868ce78c0d07db26daf'}"
"9906cb8a1f632d0f1f97d8968e76f3f86e4f22ac";"CharArrayResponseWrapper.java";"mod\jodd\src\jodd\servlet\filter\CharArrayResponseWrapper.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e', '56bb9a1396a2522bd4049beb850d24c1abb117ba', '4bafa619bd39feea5ccc9854931e9c1e111b90d4'}"
"08e4d0e1e8b4dea850d554aa0dace7cd196b1615";"LRUCache.java";"mod\jodd\src\jodd\cache\LRUCache.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"49481ec6bf12be0d71fa11c1afcd308433f8656b";"LFUCache.java";"mod\jodd\src\jodd\cache\LFUCache.java";"{'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"c2a9f2e2f26665e1c2650aff6a9b64eef024112c";"LFUCacheTest.java";"mod\jodd\test\jodd\cache\LFUCacheTest.java";"{'7af6bb034fd15e7074c7dfa5b33986e82d147097'}"
"373eb2366aad1a44fe326bd949cb75bd3aefb835";"HtmlStaplerTagAdapter.java";"mod\jodd-wot\src\jodd\lagarto\adapter\htmlstapler\HtmlStaplerTagAdapter.java";"{'40b163fd456930897956856a1daaf6d3ca39d575'}"
"614634584d38c873ea13bf21e94bc530efc29183";"HtmlStaplerTagAdapter.java";"mod\jodd-wot\src\jodd\lagarto\adapter\htmlstapler\HtmlStaplerTagAdapter.java";"{'373eb2366aad1a44fe326bd949cb75bd3aefb835'}"
"6f6056d6d7952087225e84b850fb8ab61d7bc0a0";"LagartoParser.java";"mod\jodd-wot\src\jodd\lagarto\LagartoParser.java";"{'a313130e278773e6dbd9683ba54d66e88eefe43c', 'dc40d1d7544aa47b43f9b6f2a19540acc79176c8'}"
"6f6056d6d7952087225e84b850fb8ab61d7bc0a0";"Lexer.java";"mod\jodd-wot\src\jodd\lagarto\Lexer.java";"{'30cb9182e7b8b0b3dcb69795c08f70392ff03ccd', '80a62e4c11017778a906c209893747224fbb046d', 'a313130e278773e6dbd9683ba54d66e88eefe43c', 'fbf2981f60ef20ee3ab8f71f1e846c14a7742449', 'dc40d1d7544aa47b43f9b6f2a19540acc79176c8'}"
"6f6056d6d7952087225e84b850fb8ab61d7bc0a0";"Token.java";"mod\jodd-wot\src\jodd\lagarto\Token.java";"{'a313130e278773e6dbd9683ba54d66e88eefe43c'}"
"6f6056d6d7952087225e84b850fb8ab61d7bc0a0";"lexer.flex";"mod\jodd-wot\src\jodd\lagarto\lexer.flex";"{'dc40d1d7544aa47b43f9b6f2a19540acc79176c8', 'a313130e278773e6dbd9683ba54d66e88eefe43c', '80a62e4c11017778a906c209893747224fbb046d'}"
"dfb4e298b748f0e4f59b6d456aa9fc8cd175c488";"Node.java";"mod\jodd-wot\src\jodd\lagarto\dom\Node.java";"{'f8dc30a3e4e8fceed840d035fc9bf3209c6503f5'}"
"62af4731c6d398f307e5f5f9e47846a9bee56df1";"CssSelector.java";"mod\jodd-wot\src\jodd\lagarto\csselly\CssSelector.java";"{'62715a8c4d5c4497ea23a23dc44c006c4033efd8', '10da53d4576062df7426bfeb590433f7064abe29'}"
"62af4731c6d398f307e5f5f9e47846a9bee56df1";"PseudoClass.java";"mod\jodd-wot\src\jodd\lagarto\csselly\selector\PseudoClass.java";"{'62715a8c4d5c4497ea23a23dc44c006c4033efd8', '10da53d4576062df7426bfeb590433f7064abe29'}"
"62af4731c6d398f307e5f5f9e47846a9bee56df1";"PseudoClassSelector.java";"mod\jodd-wot\src\jodd\lagarto\csselly\selector\PseudoClassSelector.java";"{'9bb19237cb515b8681f0899417e970e523965e07', '62715a8c4d5c4497ea23a23dc44c006c4033efd8', '10da53d4576062df7426bfeb590433f7064abe29'}"
"62af4731c6d398f307e5f5f9e47846a9bee56df1";"PseudoFunction.java";"mod\jodd-wot\src\jodd\lagarto\csselly\selector\PseudoFunction.java";"{'62715a8c4d5c4497ea23a23dc44c006c4033efd8'}"
"62af4731c6d398f307e5f5f9e47846a9bee56df1";"PseudoFunctionSelector.java";"mod\jodd-wot\src\jodd\lagarto\csselly\selector\PseudoFunctionSelector.java";"{'9bb19237cb515b8681f0899417e970e523965e07', '62715a8c4d5c4497ea23a23dc44c006c4033efd8'}"
"62af4731c6d398f307e5f5f9e47846a9bee56df1";"NodeSelector.java";"mod\jodd-wot\src\jodd\lagarto\dom\NodeSelector.java";"{'10da53d4576062df7426bfeb590433f7064abe29', '7151f20ee3943e6fa79d8a6bfce9baa79c7e3bf8'}"
"62af4731c6d398f307e5f5f9e47846a9bee56df1";"CSSellyTest.java";"mod\jodd-wot\test\jodd\lagarto\csselly\CSSellyTest.java";"{'4ee8a08b0e51280ed89f1341d3cc54c51b659902'}"
